Molecule Name,DTXSID,CASRN,SMILES,id,nconf
,,,C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,845097a8fb815cb9,16
,,,C(=C/c1ccc(N(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)cc1)\c1ccc(/C=C/c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cc1,5fa36e9785ebd0a5,22
,,,C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)n2)cc1,7b84a560c481713b,23
,,,C/C(=C/N(/C=C(\C)c1ccccc1)c1ccc(N(/C=C(\C)c2ccccc2)c2ccccc2)cc1)c1ccccc1,106b7f27502f94a9,22
,,,C1=CC(c2cc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc(-n3cccn3)c2)N=C1,eba571878be812b9,23
,,,C/C1=C\C=C/C=C/c2ccc(-c3ccccc3-c3ccc4c(c3)C(C)(C)c3cc(-c5ccc6c(c5)C(C)(C)c5cc(-c7ccccc7-c7ccc8c(c7)C(C)(C)c7ccccc7-8)ccc5-6)ccc3-4)cc2C1(C)C,5626a8e1f1baea14,10
,,,C(=C/c1ccc(N(c2ccccc2)c2ccc(-c3c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3-c3ccccc3)cc2)cc1)\c1ccc(N(c2ccccc2)c2ccc(-c3c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,d2335354113a5b8b,14
,,,C(=C/c1ccc2c(c1)C(c1ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc1)(c1ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc1)c1cc(/C=C/c3ccccc3)ccc1-2)\c1ccccc1,a222e4f94d2bffc1,22
,,,C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2cc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)nc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)c2)cc1,e1185cba303eb650,24
,,,C=Cc1cc(-c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)cc(-c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)c1,2e257c6370b303b0,20
,,,C=C(C)C(=O)Oc1cccc(-c2ccc(N(c3ccc(-c4cccc(OC(=O)C(=C)C)c4)cc3)c3ccc(-c4cccc(OC(=O)C(=C)C)c4)cc3)cc2)c1,c0efd75681fb0a24,25
,,,C=Cc1ccc(COc2ccc3c(c2)C2CC=CC=C2N3c2ccc(-c3ccc(-n4c5ccccc5c5cc(OCc6ccc(C=C)cc6)ccc54)cc3C)c(C)c2)cc1,205918fbd004599f,21
,,,CC(C)(C)OC(=O)Oc1ccc(-c2cc(-c3ccc(OC(=O)OC(C)(C)C)cc3)cc(-c3ccc(OC(=O)OC(C)(C)C)cc3)c2)cc1,fbff17750f1fc7cf,20
,,,CC(C)(C)OC(=O)Oc1ccc(-c2cc(-c3ccc(OC(=O)OC(C)(C)C)cc3)cc(-c3cccc(OC(=O)OC(C)(C)C)c3)c2)cc1,ff889c232333fc32,23
,,,C1=CC(c2cc(-n3ccc4ccccc43)cc(-n3ccc4ccccc43)c2)CC=C1c1nc(-c2ccc(-c3cc(-n4ccc5ccccc54)cc(-n4ccc5ccccc54)c3)cc2)nc(-c2ccc(-c3cc(-n4ccc5ccccc54)cc(-n4ccc5ccccc54)c3)cc2)n1,df5fca2406773809,12
,,,CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)c3ccc(-c4ccc5ccc6cccc7ccc4c5c67)cc3c3cc(-c4ccc5ccc6cccc7ccc4c5c67)ccc23)cc1,79c388ede988340e,10
,,,CC(C)(C)c1cc2ccc3ccc(-c4cccc(-c5ccc6c(c5)C(C)(C)c5cc(-c7ccc8c(c7)C(C)(C)c7ccccc7-8)ccc5-6)c4)c4ccc(c1)c2c34,f3acc7f1db0f88e5,19
,,,CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)c3ccc(-c4ccc5ccccc5c4)cc3c3cc(-c4ccc5ccccc5c4)ccc23)cc1,6a1ecee6f9253261,18
,,,CC(C)(C)OC(=O)Oc1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(OC(=O)OC(C)(C)C)cc3)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(OC(=O)OC(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,215de557d4708e14,23
,,,CC(C)(C)c1cc2ccc3ccc(-c4cccc(-c5ccc6c(c5)C(C)(C)c5cc(-c7cccc(-c8ccc9ccc%10cc(C(C)(C)C)cc%11ccc8c9c%10%11)c7)ccc5-6)c4)c4ccc(c1)c2c34,4cd13ffe7652d1f3,20
,,,CC(C)(C)c1ccc(-c2ccc(C=C(c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)cc1,2a86762e105305b7,22
,,,CC(C)(C)c1ccc(-c2ccc(N(c3ccc(/N=N/c4ccc(C#N)cc4)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)cc1,7cbb952d24a8c849,24
,,,CC(C)(C)c1ccc(-c2ccc(N(c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)cc1,85d6a242140a27f7,23
,,,CC(C)(C)c1ccc(-c2cnc(-c3ccc(-c4ccccc4)cc3)n2-c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)cc1,38ccbb42aa2200c9,16
,,,CC(C)(C)c1ccc(-c2ccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5ccc(-c6ccc(C(C)(C)C)cc6)c6nsnc56)ccc3-4)c3nsnc23)cc1,3103b211a126f3f7,23
,,,CC(C)(C)OC(=O)Oc1ccc(-c2c(-c3ccc(OC(=O)OC(C)(C)C)cc3)c(-c3ccc(OC(=O)OC(C)(C)C)cc3)c(-c3ccc(OC(=O)OC(C)(C)C)cc3)c(-c3ccc(OC(=O)OC(C)(C)C)cc3)c2-c2ccc(OC(=O)OC(C)(C)C)cc2)cc1,5b8fecd00af47ad8,23
,,,CC(C)(C)c1ccc(-c2nnc(-c3c4ccc(C(C)(C)C)cc4c(-c4nnc(-c5ccc(C(C)(C)C)cc5)o4)c4ccc(C(C)(C)C)cc34)o2)cc1,100147401f20a944,21
,,,CC(C)(C)c1ccc(-c2nnc(-c3ccc4c(c3)C3(c5ccccc5-4)c4cc(N(c5ccccc5)c5ccccc5)ccc4-c4ccc(N(c5ccccc5)c5ccccc5)cc43)o2)cc1,0b5fc487640886ab,14
,,,CC(C)(C)c1ccc(-c2ccc(N(c3ccc(/N=N/c4ccc(N(c5ccc(-c6ccc(C(C)(C)C)cc6)cc5)c5ccc(-c6ccc(C(C)(C)C)cc6)cc5)cc4)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)cc1,f7ad41d59338ede2,12
,,,CC(C)(C)c1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4ccc5c(c4)C4(c6ccccc6-5)c5cc(C(C)(C)C)ccc5-c5ccc(C(C)(C)C)cc54)cc3)o2)cc1,d40c6cd5e05e0763,22
,,,CC(C)(C)c1ccc(-c2nnc(-c3ccc4c(c3)C3(c5ccccc5-c5ccc(N(c6ccccc6)c6ccccc6)cc53)c3cc(-c5nnc(-c6ccc(C(C)(C)C)cc6)o5)ccc3-4)o2)cc1,29a882488515ff12,17
,,,CC(C)(C)c1ccc(-c2nc(-c3ccc(C(C)(C)C)cc3)nc(-c3ccc(-c4nc(-c5ccc(C(C)(C)C)cc5)nc(-c5ccc(C(C)(C)C)cc5)n4)c4ccccc34)n2)cc1,e3436f6de76402e9,17
,,,CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc3c4ccccc4c4ccccc4c32)cc1,9c3eaa3465623165,15
,,,CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)c5ccccc45)cc3)nc3c4ccccc4c4ccccc4c32)cc1,c6b0e1b3e68c1295,15
,,,CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,e3c37af6f165ec90,19
,,,CC(C)(C)c1ccc(N(c2cccc3ccccc23)c2ccc3c4c(cccc24)-c2c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c2-3)cc1,57aae52591aa270e,15
,,,CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc7c(c6)c6ccccc6n7-c6ccccc6)c6ccccc56)c5ccccc45)cc3)nc3c4ccccc4c4ccccc4c32)cc1,fdd09e376391e3ce,22
,,,CC(C)(C)c1ccc2c(-c3ccc(-c4ccc5ccccc5c4)cc3)c3ccccc3c(-c3ccc(-c4ccc5ccccc5c4)cc3)c2c1,3c248a7a632c42c8,17
,,,CC(C)(C)c1ccc(-c2ccc(-c3cc(-c4ccc(N(c5ccc(-c6cc(-c7ccc(-c8ccc(C(C)(C)C)cc8)cc7)c7ccccc7n6)cc5)c5ccc(-c6cc(-c7ccc(-c8ccc(C(C)(C)C)cc8)cc7)c7ccccc7n6)cc5)cc4)nc4ccccc34)cc2)cc1,79cfec338564f60b,25
,,,CC(C)(C)c1ccc(-n2c3ccccc3c3cc(-c4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccc(C(C)(C)C)cc5)cc(-c5nc6ccccc6n5-c5ccccc5)c4)ccc32)cc1,9cefd9c45dd5526a,23
,,,CC(C)(C)c1ccc2c(-c3ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)cc3)c3ccccc3c(-c3ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)cc3)c2c1,30152529e8ef482e,15
,,,CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2ccc3c(c2)C2(c4ccccc4-3)c3ccccc3-c3ccc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc32)cc1,150cd07f59f69ccd,22
,,,CC(C)(C)c1ccc2c(-c3ccc(-c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)cc3)c3ccccc3c(-c3ccc(-c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)cc3)c2c1,49b801affd583800,23
,,,CC(C)(C)c1ccc2c(c1)C1(c3cc(N(c4ccccc4)c4ccc(C#N)cc4)ccc3-c3ccc(N(c4ccccc4)c4ccc(C#N)cc4)cc31)c1cc(C(C)(C)C)ccc1-2,cc15990f30e2471a,17
,,,CC(C)(C)c1ccc2c(c1)C1(c3cc(N(c4ccccc4)c4cccc5ccccc45)ccc3-c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc31)c1cc(C(C)(C)C)ccc1-2,d099a7f33b3456bf,22
,,,CC(C)(C)c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccc(-c8ccc(N(c9ccccc9)c9ccc(C(C)(C)C)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,b25f28ba02c9ab3f,21
,,,CC(C)(C)c1ccc2c(c1)C1(c3cc(N(c4ccccc4)c4ccc5ccc6cccc7ccc4c5c67)ccc3-c3ccc(N(c4ccccc4)c4ccc5ccc6cccc7ccc4c5c67)cc31)c1cc(C(C)(C)C)ccc1-2,586e62f96c6e27c1,21
,,,CC(C)(C)c1ccc(N2c3ccccc3Sc3cc(-c4ccc(N(c5ccc(-c6ccc7c(c6)Sc6ccccc6N7c6ccc(C(C)(C)C)cc6)cc5)c5ccc(-c6ccc7c(c6)Sc6ccccc6N7c6ccc(C(C)(C)C)cc6)cc5)cc4)ccc32)cc1,e75ff20ef546ab37,23
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2nc3ccccc3n2-c2ccccc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,54405861d61b6658,22
,,,CC(C)(C)c1ccc(N(c2ccc(/C=C/[Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)c2ccc(-c3ccc(N(c4ccc(/C=C/[Si](c5ccccc5)(c5ccccc5)c5ccccc5)cc4)c4ccc(C(C)(C)C)cc4)cc3)cc2)cc1,7aebd3ccd9d63e16,25
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,a305a2f7a27d6906,17
,,,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(-n4c5ccc(-c6ccc7c(c6)c6ccccc6n7-c6ccccc6)cc5c5cc(-c6ccc7c(c6)c6ccccc6n7-c6ccccc6)ccc54)cc(c31)O2,5ab2e62ac1e7c836,25
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2nc(-c3ccccc3)c(-c3ccccc3)nc12,06a9b3583c515f37,20
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2oc3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3c2c1,6eedfded3c0a797c,21
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(C#N)cc3c4cc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)ccc4n2c13,e5b98b470e05a13c,19
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-c1c(C#N)c(-c2ccccc2)nc(-c2ccccc2)c1C#N,b57e9ca548693f5f,10
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1ccc2c(c1)C(c1ccccc1)(c1ccccc1)c1ccccc1-2,34543a8bc843bba5,21
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1ccccc1-2,67c6e5bf84cde895,24
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc(N(c3ccc(/N=N/c4ccc(C#N)cc4)cc3)c3ccc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)cc3)cc2)cc1,1f02a357371d5977,25
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc(N(c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)c3ccc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)cc3)cc2)cc1,d24a42b8f4294619,25
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1cccc(-n2c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3c3cc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)ccc32)c1,ab4a46aaedfc60e8,10
,,,CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(-n4c5ccccc5c5ccc6c(c7ccccc7n6-c6ccccc6)c54)ccc32)c(C(C)C)c1,c6cf0c6c5cf38987,23
,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=Cc2ccc(-c3ccc(C=C(c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)cc3)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,d5dde5a3d9a9c102,5
,,,CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)ccc32)c(C(C)C)c1,65500964d83b3767,21
,,,CC(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2c(C#N)c(-c3ccccc3)nc(-c3ccccc3)c2C#N)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,9a205b53a84d80e7,25
,,,CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(-c2ccc(-c4ccc(-c5cc6cc7c8c(c6oc5=O)C(C)(C)CCN8CCC7(C)C)cc4)cc2)c(=O)oc31,86ab7d4b3e532741,20
,,,CC1(C)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccccc3)cc21,4917b9e68df071cb,14
,,,CC1(C)c2cc(-c3cccc(-c4ccc5cccnc5n4)c3)ccc2-c2ccc(-c3cccc(-c4ccc5cccnc5n4)c3)cc21,0ec8425cba335834,23
,,,CC1(C)c2cc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccccc3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,1fa63cf7a74019f5,12
,,,CC1(C)c2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc6c(c5)C(C)(C)c5cc(N(c7ccccc7)c7ccccc7)ccc5-6)cc4)cc3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,703f400dcf22e2c0,20
,,,CC1(C)c2cc(-c3ccc4c(c3)C(C)(C)c3cc(-c5ccccc5-c5ccccc5)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(C)(C)c3cc(-c5ccccc5-c5ccccc5)ccc3-4)cc21,81b702484fbfe753,21
,,,CC1(C)c2cc(-n3c4ccccc4c4ccccc43)ccc2N(c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc21,c9913ec366cc621d,14
,,,CC1(C)c2cc(N(c3cccc4ccccc34)c3cccc4ccccc34)ccc2-c2ccc(N(c3cccc4ccccc34)c3cccc4ccccc34)cc21,9c28574f378bbefb,18
,,,CC1(C)c2ccccc2-c2ccc(-c3cc4c(-c5ccc6ccccc6c5)c5ccccc5c(-c5ccc6ccccc6c5)c4cc3-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,8d071264d70e8163,12
,,,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4nc5c6cccnc6c6ncccc6c5nc4-c4ccc(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)cc4)cc3)cc21,fdb16095b12b8864,14
,,,CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4ccc(-c5cc(-c6ccccc6)nc(-c6ccccc6)n5)c(-n5c6ccccc6c6cc7c(cc65)C(C)(C)c5ccccc5-7)c4)c3cc21,eba78069e7fc5579,14
,,,CC1(C)c2cc(-c3ccc4c(c3)C(C)(C)c3cc(N(c5ccccc5)c5ccc6ccccc6c5)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(C)(C)c3cc(N(c5ccccc5)c5ccc6ccccc6c5)ccc3-4)cc21,b4bd2e345ae79e63,22
,,,CC1(C)c2cc(-c3ccc4c(c3)C(C)(C)c3cc(N(c5ccccc5)c5ccc(C(F)(F)F)cc5)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(C)(C)c3cc(N(c5ccccc5)c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,ab7b9b7d70af6f19,25
,,,CC1(C)c2cc(N(c3ccccc3)c3ccc(-c4c(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c4-c4ccccc4)cc3)ccc2-c2ccc(N(c3ccccc3)c3ccc(-c4c(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c4-c4ccccc4)cc3)cc21,4690214f1c308c28,6
